unit,category,use,translation,item,subcategory,value,date,source,jason_notes
Stof (Fluids),Dairy,,Quark,Glumse,,168,1648,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1649,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1650,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1651,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1652,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1653,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1654,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1655,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1656,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1657,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1658,,
Stof (Fluids),Dairy,,Quark,Glumse,,144,1659,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1660,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1661,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1662,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1663,,
Stof (Fluids),Dairy,,Quark,Glumse,,168,1664,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1665,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1666,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1667,,
Stof (Fluids),Dairy,,Quark,Glumse,,0,1668,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1669,,
Stof (Fluids),Dairy,,Quark,Glumse,,264,1670,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1671,,
Stof (Fluids),Dairy,,Quark,Glumse,,168,1672,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1673,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1674,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1675,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1676,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1677,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1678,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1679,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1680,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1681,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1682,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1683,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1684,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1685,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1686,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1687,,
Stof (Fluids),Dairy,,Quark,Glumse,,null,1688,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1640,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,61,1641,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1642,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1643,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,37,1644,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,8,1645,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,0,1646,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1647,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1648,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1649,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1650,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1651,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1652,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1653,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1654,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1655,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1656,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1657,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1658,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,0,1659,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1660,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1661,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1662,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,48,1663,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,64,1664,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1665,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1666,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1667,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,62.25,1668,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1669,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1670,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1671,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1672,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1673,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1674,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1675,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1676,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1677,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1678,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1679,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1680,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1681,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1682,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1683,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1684,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1685,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1686,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1687,,
StÙck (Piece),Fish,preserved (dried),dried salmon,TreÙge L_ch¤e,,null,1688,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1640,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,19,1641,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1642,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1643,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1644,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,0,1645,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,0,1646,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1647,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1648,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1649,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1650,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1651,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1652,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1653,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1654,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1655,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1656,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1657,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1658,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1659,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1660,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1661,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1662,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1663,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1664,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1665,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1666,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1667,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1668,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1669,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1670,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1671,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1672,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1673,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1674,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1675,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1676,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1677,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1678,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1679,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1680,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1681,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1682,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1683,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1684,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1685,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1686,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1687,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1688,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1640,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,568,1641,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1642,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1643,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,15,1644,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1645,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,0,1646,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1647,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1648,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1649,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1650,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1651,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1652,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1653,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1654,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1655,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1656,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1657,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1658,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,0,1659,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1660,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1661,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1662,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1663,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1664,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1665,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1666,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1667,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,0,1668,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1669,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1670,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1671,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1672,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1673,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1674,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1675,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1676,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1677,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1678,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1679,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1680,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1681,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1682,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1683,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1684,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1685,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1686,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1687,,
StÙck (Piece),Fish,preserved (dried),half-smoked salmon,TreÙg riemen Lach¤,,null,1688,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1640,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1641,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1642,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1643,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1644,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1645,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,1080,1646,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1647,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1648,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1649,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1650,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1651,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1652,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1653,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1654,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1655,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1656,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1657,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1658,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,23,1659,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1660,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1661,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1662,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1663,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1664,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1665,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1666,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1667,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,401,1668,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1669,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1670,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1671,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,720,1672,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,900,1673,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1674,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1675,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,450,1676,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1677,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1678,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1679,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1680,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1681,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1682,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1683,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1684,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1685,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1686,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1687,,
StÙck (Piece),Fish,preserved (dried),dried white (or silver/common) bream,TreÙge Bre¤em,,null,1688,,
StÙck (Piece),Fish,preserved (dried),half dried white bream,TreÙge Halbbre¤em,,null,1640,,
