unit,category,use,translation,item,subcategory,value,year,source,jason_notes
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,null,1684.0,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,null,1685.0,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,null,1686.0,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,null,1687.0,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,null,1688.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1640.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1642.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1643.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1644.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1645.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1646.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1647.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1648.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1649.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1650.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1651.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1652.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1653.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1654.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1655.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1656.0,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,null,1657.0,,
